CTUID,CTNAME,PRUID,PRNAME,CMAUID,CMAPUID,CMANAME,CMATYPE,LANDMIX,VC_EMPDEN,VC_POPDEN,AVGDA,SMLDA,POPDEN,EMPDEN,INTERDEN,PERC4INTER,SPRAWL
5410125,125,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.568819921,0.549866882,0.461120074,0.497039781,0,1695.53833,909.1324626,29.67569311,20.33898305,-0.4895
5350452.05,452.05,35,Ontario,535,35535,Toronto,B,0.570137769,NA,NA,0.943982619,0,5182.298807,2653.650554,51.90773539,14.28571429,-0.06202
5350452.06,452.06,35,Ontario,535,35535,Toronto,B,0.375296974,NA,NA,0.475583493,0,9523.03868,5056.94591,90.41524911,25.58139535,0.2913
5410128,128,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.470326143,0.166600293,0.276000329,0.072875728,20.12900372,9152.567289,4299.556847,169.2378759,62.16216216,0.2894
5350612.27,612.27,35,Ontario,535,35535,Toronto,B,0.459359047,0.284513203,0.325435139,0.063844054,12.69524114,8335.936848,4487.497007,123.73901,35.44303797,0.2747
5350411.16,411.16,35,Ontario,535,35535,Toronto,B,0.416926017,0.682779735,0.812946978,4.847107637,0,441.087791,226.5956145,8.389883146,17.21311475,-0.8789
5350411.17,411.17,35,Ontario,535,35535,Toronto,B,0.39872069,NA,NA,1.683407262,0,4419.013846,2304.84927,63.56156493,20.56074766,-0.1306
5350400.22,400.22,35,Ontario,535,35535,Toronto,B,0.548653415,NA,NA,5.984120333,0,1608.08932,765.3589408,18.54909223,19.81981982,-0.5805
5370086,86,35,Ontario,537,35537,Hamilton,B,0.465018889,0.844466726,0.830240474,0.487687776,0,1992.87341,1058.053997,38.75430337,21.16402116,-0.4591
8600180,180,48,Alberta,860,48860,Wood Buffalo,K,0,NA,NA,0.896521825,0,31.23181078,NA,0,0,-1.354
5370121,121,35,Ontario,537,35537,Hamilton,B,0.05090571,0.083108656,0.085357792,8.612654402,0,70.12936684,38.50922738,2.51567817,16.92307692,-1.234
5410109.09,109.09,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.378033127,1.121939594,0.98821142,0.649077225,0,1897.694068,976.3861301,37.74589379,18.36734694,-0.4819
5800192,192,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.405410478,0.583896109,0.581134687,0.479026754,0,1547.582315,794.4348663,24.81884108,17.75700935,-0.5512
5050130.01,130.01,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.67146672,0.975895484,0.916303717,0.644537126,0,875.4898543,416.688842,48.31817424,15.59633028,-0.7227
5050130.02,130.02,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.561560057,0.356315041,0.328879449,0.088204727,18.56239141,6878.478122,3595.5313,84.21965207,15.38461538,0.1459
5050135.03,135.03,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.45511232,0.564818416,0.593509779,0.13891699,8.985052369,3347.322742,1502.695962,89.98179414,14,-0.246
5050136.01,136.01,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.512386231,0.530558849,0.400159179,0.113713146,0,4404.845923,2061.718034,88.9176972,8.791208791,-0.1208
5050136.02,136.02,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.562499896,0.629546196,0.50622858,0.10414793,8.90177824,5717.828454,2826.508398,112.8202928,9.574468085,0.02489
5350805.17,805.17,35,Ontario,535,35535,Toronto,B,0.236211076,NA,0.274402727,0.029728747,22.32091742,11151.81237,5569.970161,114.7631507,17.24137931,0.4213
5050610.01,610.01,24,Quebec / Québec,505,24505,Ottawa - Gatineau (partie du Québec / Quebec part),B,0.732798213,0.856351235,0.721847143,0.718827795,1.654558346,710.8795786,292.1422926,22.95403727,25.75757576,-0.7863
5050610.02,610.02,24,Quebec / Québec,505,24505,Ottawa - Gatineau (partie du Québec / Quebec part),B,0.447472418,0.395253964,0.521806098,0.155852481,0,3342.904751,1499.815711,60.95507704,23.68421053,-0.2559
5050612.01,612.01,24,Quebec / Québec,505,24505,Ottawa - Gatineau (partie du Québec / Quebec part),B,0.393606722,0.190191632,0.217572404,0.064077014,0,6479.702704,2762.301008,156.0622039,26,0.06688
5050612.02,612.02,24,Quebec / Québec,505,24505,Ottawa - Gatineau (partie du Québec / Quebec part),B,0.706093115,0.961987937,1.031396379,0.364989087,5.965383981,1168.528088,664.4034261,39.72721517,10.34482759,-0.6002
5050613.01,613.01,24,Quebec / Québec,505,24505,Ottawa - Gatineau (partie du Québec / Quebec part),B,0.225860809,0.272284605,0.225232058,0.068342423,8.365332048,6551.567511,3447.712105,171.928349,13.82978723,0.1403
5350260.06,260.06,35,Ontario,535,35535,Toronto,B,0.664066912,0.808782088,0.808237531,0.096333371,8.978642507,8688.577939,4100.344427,62.28371282,33.33333333,0.2409
5050620.01,620.01,24,Quebec / Québec,505,24505,Ottawa - Gatineau (partie du Québec / Quebec part),B,0.09152126,1.431162278,1.475698025,6.399728685,0,156.3503781,89.37878903,3.843912955,9.756097561,-1.125
5050631,631,24,Quebec / Québec,505,24505,Ottawa - Gatineau (partie du Québec / Quebec part),B,0.507009031,0.531064911,0.492461857,0.237132246,2.43551164,4033.192516,2232.931239,57.77366946,13.13868613,-0.1394
5350411.18,411.18,35,Ontario,535,35535,Toronto,B,0.309245265,NA,NA,1.154832797,0,9639.490695,5130.612861,96.98373678,33.03571429,0.2816
5350411.19,411.19,35,Ontario,535,35535,Toronto,B,0.319496121,NA,NA,1.701680532,0,5087.323877,2588.617498,52.30123889,23.59550562,-0.06951
8600170,170,48,Alberta,860,48860,Wood Buffalo,K,0,NA,NA,4.366932783,0,0,NA,0,0,-1.611
5350400.19,400.19,35,Ontario,535,35535,Toronto,B,0.274923068,NA,NA,1.005860301,0,9989.458767,5030.519642,189.8872039,43.97905759,0.2991
5350400.2,400.2,35,Ontario,535,35535,Toronto,B,0.603439501,NA,NA,2.115855414,0,2008.643866,1009.048154,81.76362091,25.43352601,-0.4704
5370081,81,35,Ontario,537,35537,Hamilton,B,0.517874171,0.447058064,0.457328665,0.099579317,0,5874.713923,2799.276079,87.86965269,20,0.02129
5390100,100,35,Ontario,539,35539,St. Catharines - Niagara,B,0.694220399,0.409971905,0.422891747,0.101688655,7.802718122,4749.79239,2163.466513,101.6173665,35.48387097,-0.07485
5390101,101,35,Ontario,539,35539,St. Catharines - Niagara,B,0.296361546,0.270491949,0.222602769,0.090880605,0,5625.762832,2610.8181,140.0438827,28.57142857,0.01376
5410109.08,109.08,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.363492627,NA,NA,1.966377861,0,2760.405366,1273.915888,34.07280021,19.40298507,-0.3781
5350576.71,576.71,35,Ontario,535,35535,Toronto,B,0.386953718,0.145917867,0.1470289,1.062181147,0,7343.694014,3561.853214,76.57199861,18.44262295,0.1221
6020580,580,46,Manitoba,602,46602,Winnipeg,B,0.032363816,1.110356706,1.06633072,39.87634142,0,17.69219479,9.404072356,0.313469079,44,-1.446
5350576.72,576.72,35,Ontario,535,35535,Toronto,B,0.375321453,1.592943527,1.53898542,1.530777191,0,1033.461963,522.065962,16.0049419,21.76870748,-0.6866
6020004.01,4.01,46,Manitoba,602,46602,Winnipeg,B,0.22213873,0.628797458,0.75744619,0.053652962,22.09279286,11054.84165,6337.021977,137.457462,74.57627119,0.4562
6020004.02,4.02,46,Manitoba,602,46602,Winnipeg,B,0.687043547,1.327732057,1.307550277,0.144383414,11.66964369,4149.830292,2170.147691,64.64269718,39.28571429,-0.1258
6020102.01,102.01,46,Manitoba,602,46602,Winnipeg,B,0.685526502,0.464477818,0.357812223,0.080162297,10.82829439,6335.896255,2731.957629,82.33296965,28.78787879,0.05502
6020102.02,102.02,46,Manitoba,602,46602,Winnipeg,B,0.226208526,0.653831209,0.984792086,0.061560785,12.0340339,8572.24746,4293.08549,64.97642905,46.42857143,0.2448
6020102.03,102.03,46,Manitoba,602,46602,Winnipeg,B,0.39914655,0.691644291,0.801330385,0.043937866,58.67610755,12176.28556,6562.297201,102.4173552,48.14814815,0.4939
5410008.01,8.01,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.38335199,0.290600034,0.30506772,0.090598904,5.114240668,5718.612228,2908.423706,76.15986175,20.28985507,0.04594
5410008.02,8.02,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.651826361,0.605562973,0.486226678,0.098923638,6.94592725,6756.726846,3305.58001,66.71812864,0,0.1033
5370123,123,35,Ontario,537,35537,Hamilton,B,0.538098315,0.588685945,0.487590901,0.252651536,0,2547.975802,1240.179808,54.75261917,18.07228916,-0.3487
5370124,124,35,Ontario,537,35537,Hamilton,B,0.284785157,0.961934781,1.024384904,0.993783905,0.459849493,641.8229655,291.813943,14.08756966,15.47619048,-0.8199
5350424.14,424.14,35,Ontario,535,35535,Toronto,B,0.525669546,0.127866812,0.149139247,0.687529638,0,6405.542036,3371.975845,58.17931005,26.66666667,0.06655
5370131,131,35,Ontario,537,35537,Hamilton,B,0.426938494,1.159488098,1.124107832,0.580157687,1.347097113,881.1780556,460.6027437,20.1094753,9.523809524,-0.7166
5370141,141,35,Ontario,537,35537,Hamilton,B,0.238339426,1.315805772,1.367789536,2.618402498,0,254.1626051,135.5788502,5.283119514,12.04819277,-1.043
5350424.16,424.16,35,Ontario,535,35535,Toronto,B,0.372919823,0.287115047,0.32428733,0.724285193,0,6065.980701,3103.059435,85.60163957,11.29032258,0.034
5800131,131,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.204245347,0.935370692,0.909772551,9.651520979,0,94.24421311,46.00311194,2.776764414,16.41791045,-1.239
5390323,323,35,Ontario,539,35539,St. Catharines - Niagara,B,0.28179915,1.107553269,0.915714263,1.314569272,0,510.2812109,222.8866947,15.36624994,17.82178218,-0.9089
5800162,162,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.028700517,0.884740173,0.86703874,16.14660325,0,37.15951837,19.24332201,0.725495359,12.19512195,-1.359
5800101,101,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.431299892,0.742139045,0.713086102,0.362360625,1.247132511,1828.289151,925.8732227,32.28827632,18.8034188,-0.4881
5800102,102,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.055156817,0.907687607,0.884800793,17.88959498,0,31.05156939,17.08395301,1.103993691,14.55696203,-1.36
5800190,190,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.015573516,0.976335673,0.854104956,37.80275607,0,17.54722148,8.156371793,0.46733806,12.26415094,-1.427
5350631.03,631.03,35,Ontario,535,35535,Toronto,B,0.425368388,0.421686492,0.452768948,0.111444065,19.27000397,7218.868079,4194.929555,62.81177943,11.9047619,0.1836
5350631.04,631.04,35,Ontario,535,35535,Toronto,B,0.347380105,0.363213614,0.291454864,0.093285302,19.69034034,8330.817857,4578.887021,78.10141741,25.49019608,0.2617
8350104.17,104.17,48,Alberta,835,48835,Edmonton,B,0.30101606,0.980764783,0.984697417,3.884226539,0,468.2184853,258.7387707,18.70814329,39.44954128,-0.8851
5410109.1,109.1,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.269604214,0.588824158,0.588275339,0.107560942,10.62623812,5505.406111,2897.582163,61.98036713,20,0.01127
5410014.02,14.02,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.569538348,0.489270063,0.444487111,0.073226186,16.46035647,6794.776346,3323.037114,83.45526999,3.636363636,0.12
5410015,15,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.403346086,0.109691228,0.164517671,0.081493751,6.075560365,6239.742273,3374.491888,114.1191802,22.58064516,0.112
5410019,19,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.447796691,0.92579585,0.779638224,0.119374012,5.412640457,5587.480795,2855.17197,78.1856383,21.42857143,0.01415
5050171.07,171.07,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.089565887,0.438712615,0.414647675,0.113466759,0,6965.329245,3745.590378,94.0069742,12.5,0.1377
5390221,221,35,Ontario,539,35539,St. Catharines - Niagara,B,0.216563076,0.792533439,0.781421376,4.5391605,0,132.7117647,69.94685471,3.767216427,18.12865497,-1.161
5390320,320,35,Ontario,539,35539,St. Catharines - Niagara,B,0.587101103,0.777188787,0.81671572,0.333554453,0,1391.505504,563.1978263,44.97016864,35.23809524,-0.6126
5390321,321,35,Ontario,539,35539,St. Catharines - Niagara,B,0.617486518,0.455448494,0.43701595,0.144016647,0,3541.257275,1539.173914,101.0685627,43.51145038,-0.2272
5390322,322,35,Ontario,539,35539,St. Catharines - Niagara,B,0.596028104,0.523538838,0.488760755,0.193368953,0,3074.433566,1094.625912,81.0195557,32.9787234,-0.3403
5390324,324,35,Ontario,539,35539,St. Catharines - Niagara,B,0.159856298,1.64555672,1.859104036,6.532518643,0,90.47046511,45.28625932,6.1742393,16.94214876,-1.249
5390230,230,35,Ontario,539,35539,St. Catharines - Niagara,B,0.06479808,1.046978234,1.329188458,8.131479981,0,71.23828978,36.670055,2.873232968,15.56420233,-1.266
5950101,101,35,Ontario,595,35595,Thunder Bay,B,0.037278131,1.399403092,1.393552475,45.4611374,0,12.30941486,5.85115145,0.514725353,6.837606838,-1.491
5350455,455,35,Ontario,535,35535,Toronto,B,0.106280692,1.56223973,1.560327757,4.684620678,0,160.1759647,87.22933866,2.328703146,16.66666667,-1.158
5350400.23,400.23,35,Ontario,535,35535,Toronto,B,0.60002084,0.710616179,0.621497749,0.871921055,0,4906.407497,2402.740464,33.25989187,25.86206897,-0.1022
6020540.02,540.02,46,Manitoba,602,46602,Winnipeg,B,0.368178305,0.507096453,0.396015873,0.06039685,10.18783299,8176.869219,4683.309533,73.32454319,22.58064516,0.2638
6020540.03,540.03,46,Manitoba,602,46602,Winnipeg,B,0.428932609,0.259529266,0.409512536,0.080287032,7.406174731,9093.934344,4289.297914,90.30100872,15.51724138,0.2558
5350411.21,411.21,35,Ontario,535,35535,Toronto,B,0.599071939,NA,NA,0.889330816,0,2747.009276,1574.21735,39.35543376,34.28571429,-0.3004
5410002.01,2.01,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.791347709,0.667228702,0.806200335,0.558603141,1.202921899,1792.864964,924.1802673,42.06922282,25.53191489,-0.4724
5410002.02,2.02,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.62436514,0.445008095,0.616241504,0.071433051,21.35565303,7478.076469,3537.959936,58.54178311,8.695652174,0.1585
4210039.01,39.01,24,Quebec / Québec,421,24421,Québec,B,0.570882941,NA,0.690682867,0.212387866,1.322079843,2199.143653,1175.410165,62.89032928,12.29946524,-0.3805
8250038.03,38.03,48,Alberta,825,48825,Calgary,B,0.527355366,0.19181302,0.207717014,0.061143686,15.94246263,9154.66558,4231.835139,110.3956993,14.81481481,0.2838
5350424.13,424.13,35,Ontario,535,35535,Toronto,B,0.364701792,1.035420101,0.909430985,3.538733905,0,223.5262728,121.0414077,6.122717122,21.53846154,-1.053
6020600,600,46,Manitoba,602,46602,Winnipeg,B,0.039256886,1.850073329,1.867499833,12.99162507,0,51.41004272,29.48053056,1.662609556,33.7962963,-1.329
5350516.46,516.46,35,Ontario,535,35535,Toronto,B,0.01998054,0.289068001,0.253755287,0.165718793,8.951249151,15337.22651,7291.46834,116.6634934,29.31034483,0.5862
5350516.47,516.47,35,Ontario,535,35535,Toronto,B,0.384589817,0.487194163,0.481805421,0.101618721,21.6539628,10090.66032,4792.424006,104.3114876,18.86792453,0.3279
5350575.07,575.07,35,Ontario,535,35535,Toronto,B,0.414683269,NA,NA,0.321644918,0,12669.25037,6015.950787,111.9246658,27.77777778,0.4397
5410025,25,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.662864279,0.204199338,0.253535405,1.474325801,0,994.3528081,551.0993565,28.4875975,16.66666667,-0.671
9300016.01,16.01,59,British Columbia / Colombie-Britannique,930,59930,Chilliwack,K,0.363076597,0.690539231,0.639043909,0.271101995,4.802295737,4081.694626,2084.086472,54.51002965,12.03007519,-0.1696
8350104.19,104.19,48,Alberta,835,48835,Edmonton,B,0.374183459,0.172578631,0.220156303,0.522716896,0,6612.566046,3639.637466,111.9152651,22.22222222,0.1036
5410024,24,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.670208972,0.605488691,0.560988336,0.407449292,0,2103.738263,1149.427284,39.26869011,20.83333333,-0.4141
5050141.13,141.13,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.440430295,0.577426606,0.547302925,0.101768014,19.54712545,5861.370131,2964.258155,94.9872779,18.96551724,0.0458
5050141.14,141.14,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.204317825,1.390371041,1.419997716,14.72755278,0,50.11015821,27.27314392,4.209796489,19.35483871,-1.238
8350162.04,162.04,48,Alberta,835,48835,Edmonton,B,0.386688484,0.410876583,0.308156292,0.388265587,0,4037.184995,2105.517533,63.10113708,26.53061224,-0.1505
5350279.01,279.01,35,Ontario,535,35535,Toronto,B,0.472372956,0.1619422,0.099620208,0.061447421,19.16265206,8193.99727,4007.491217,105.7814941,48.07692308,0.253
5410121,121,35,Ontario,541,35541,Kitchener - Cambridge - Waterloo,B,0.80895178,0.388214646,0.457714437,0.117960181,6.45181147,5266.372217,2571.489207,91.36793151,25.77319588,-0.01524
5350411.22,411.22,35,Ontario,535,35535,Toronto,B,0.180931892,0.065059504,0.092783781,0.273108125,7.894012719,10054.62581,5657.100099,75.06184597,39.02439024,0.3674
5050126.05,126.05,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.503513446,0.636076849,0.605205244,0.364939325,0,2188.377476,1197.116807,24.3191111,19.71830986,-0.4082
5050126.06,126.06,35,Ontario,505,35505,Ottawa - Gatineau (Ontario part / partie de l'Ontario),B,0.387963152,0.659101049,0.59192698,0.415933295,2.711784193,2044.627303,1087.056176,20.26423835,25.42372881,-0.4403
5350411.24,411.24,35,Ontario,535,35535,Toronto,B,0.1022552,NA,NA,0.47271679,0,15639.38527,6938.615404,156.5419329,28.37837838,0.5388
5350411.25,411.25,35,Ontario,535,35535,Toronto,B,0.545107628,NA,NA,0.378129228,0,9084.195955,4773.500349,95.20554712,30.55555556,0.2706
5320202.16,202.16,35,Ontario,532,35532,Oshawa,B,0.183862856,0.631654499,0.619690799,4.919762273,0,172.2034426,95.5330713,4.065237077,43,-1.092
5800001.01,1.01,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.594559936,1.083406857,1.027723188,1.89529297,0,443.2032478,192.5823636,5.078370548,12.98701299,-0.9458
5800001.02,1.02,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.562515137,0.253415129,0.19660202,0.118791569,0,6151.530823,2399.160157,46.29958197,22.72727273,-0.01675
7250002.01,2.01,47,Saskatchewan,725,47725,Saskatoon,B,0.285811706,0.273549743,0.218213395,0.098448551,0,5958.442218,3098.064911,95.48134479,21.27659574,0.06878
7250002.02,2.02,47,Saskatchewan,725,47725,Saskatoon,B,0.377886193,0.24072033,0.108754325,0.166775291,5.431737021,6573.715598,3617.642211,70.62063985,55.66037736,0.1263
7250011.01,11.01,47,Saskatchewan,725,47725,Saskatoon,B,0.276402456,0.245531891,0.24585435,0.076860044,0,7487.635614,3805.618449,101.9168473,12.76595745,0.1775
7250011.02,11.02,47,Saskatchewan,725,47725,Saskatoon,B,0.251045514,0.279191493,0.279394038,0.085244135,0,6334.746668,3597.510454,105.5791111,53.7037037,0.1281
7250011.03,11.03,47,Saskatchewan,725,47725,Saskatoon,B,0.379940124,NA,0.726895464,0.201681095,0,2513.869733,1269.330674,41.64991273,33.33333333,-0.3468
4620833,833,24,Quebec / Québec,462,24462,Montréal,B,0.059783187,1.005848856,1.014897588,3.526584415,0,256.0146126,142.9955036,4.455950536,14.54545455,-1.046
4210200,200,24,Quebec / Québec,421,24421,Québec,B,0.343077321,0.953087886,0.960110156,27.00400358,0,33.31728191,18.49725721,1.033180133,7.52688172,-1.375
4210520,520,24,Quebec / Québec,421,24421,Québec,B,0.050021071,1.27420184,1.449255344,6.171752211,0,170.0836731,94.7866959,4.629386857,8,-1.141
5350612.21,612.21,35,Ontario,535,35535,Toronto,B,0.432980456,0.306708363,0.329223678,0.091757456,13.87699212,12158.86665,6257.43884,134.4123292,32.43243243,0.4737
6020112.01,112.01,46,Manitoba,602,46602,Winnipeg,B,0.625010154,0.694601773,0.721046447,0.076389139,15.61460162,6970.886296,3719.987836,89.45425294,34.14634146,0.1533
5350279.02,279.02,35,Ontario,535,35535,Toronto,B,0.448438383,1.771685674,1.738881057,0.063889635,36.0636232,10178.48979,4233.863583,89.21634908,19.29824561,0.2802
5350283.01,283.01,35,Ontario,535,35535,Toronto,B,0.600312164,0.766535368,0.810646983,0.07516887,18.29089061,14364.98904,5547.509197,82.48095209,25.80645161,0.4737
5350283.02,283.02,35,Ontario,535,35535,Toronto,B,0.469249618,0.386783993,0.599461631,0.078733096,0,9614.7622,3492.813217,93.14168578,22.72727273,0.2153
5350287.02,287.02,35,Ontario,535,35535,Toronto,B,0.707308241,0.716211056,0.741169506,0.047576157,26.7887614,15722.16112,6971.279105,93.41747544,35,0.5836
5350294.01,294.01,35,Ontario,535,35535,Toronto,B,0.442230348,1.163200539,1.196084741,0.057953393,27.08404126,12613.58411,5751.748339,77.64860257,18.51851852,0.4384
5350294.02,294.02,35,Ontario,535,35535,Toronto,B,0.472278503,0.466428497,0.458686104,0.051870393,32.35138274,10853.97595,4819.705129,65.06601925,7.407407407,0.3566
5350620.12,620.12,35,Ontario,535,35535,Toronto,B,0.04432355,0.55837113,0.54191181,0.381738368,2.085515737,5137.899397,2469.696147,66.36307855,14.03508772,-0.0573
5590140,140,35,Ontario,559,35559,Windsor,B,0.018063045,0.27517227,0.346319453,8.038720014,0,65.69764827,34.36492371,1.772670273,21.05263158,-1.261
5350620.13,620.13,35,Ontario,535,35535,Toronto,B,0.057346315,0.501070447,0.49950853,8.564829217,0,46.09938194,24.71347196,1.128646751,41.37931034,-1.195
5430102,102,35,Ontario,543,35543,Brantford,B,0.050276264,0.107530881,0.194455992,8.333499462,0,53.45893427,25.79948567,2.099958136,14.28571429,-1.263
5350634.01,634.01,35,Ontario,535,35535,Toronto,B,0.624258008,0.922380774,0.946014244,0.173364534,2.715302617,3651.265842,2039.468057,42.02540238,11.76470588,-0.1854
4080007,7,24,Quebec / Québec,408,24408,Saguenay,B,0.439940639,0.893008339,0.925741112,0.296982015,3.845846058,1808.863744,845.1690241,56.56908209,22.61904762,-0.4944
5800160,160,35,Ontario,580,35580,Greater Sudbury / Grand Sudbury,B,0.223950369,0.617117413,0.63007668,1.921458513,0,341.2586226,175.0902083,6.765693825,14.28571429,-0.9857
5350620.07,620.07,35,Ontario,535,35535,Toronto,B,0,0.240807431,0.241199395,0.056486065,31.32477336,13775.83747,6765.258899,128.9825061,31.37254902,0.5442
5500014,14,35,Ontario,550,35550,Guelph,B,0.098465741,2.160328921,2.295911809,6.024652258,0,79.30748191,43.23901013,1.278082065,24.67532468,-1.235
5350620.08,620.08,35,Ontario,535,35535,Toronto,B,2.26E-05,0.231244598,0.239205262,0.093250436,14.88010704,14166.15358,7319.000619,162.6444582,14.28571429,0.5689
5350634.02,634.02,35,Ontario,535,35535,Toronto,B,0.452862566,0.367415099,0.328681445,0.097228727,0,6284.150954,3625.471704,77.13769583,13.33333333,0.1099
5350620.11,620.11,35,Ontario,535,35535,Toronto,B,0.058224914,0.568930252,0.544393987,0.230484551,6.162203047,6337.192628,3183.510546,82.43502606,15.78947368,0.0627
4080103,103,24,Quebec / Québec,408,24408,Saguenay,B,0.408809747,0.725887378,0.596402806,0.536197139,1.036113893,1192.192112,533.0750808,29.06269391,34.22459893,-0.6433
4080104,104,24,Quebec / Québec,408,24408,Saguenay,B,0.080348677,0.899976961,0.894399624,3.654967591,0.109112499,143.6792103,65.66405693,3.654517454,23.52941176,-1.155
4080105,105,24,Quebec / Québec,408,24408,Saguenay,B,0.484837767,0.478034064,0.43512669,0.071801816,25.44296383,6273.219744,2427.316235,155.1890707,52.56410256,0.03456
3050012,12,13,New Brunswick / Nouveau-Brunswick,305,13305,Moncton,B,0.396369861,0.639435143,0.64484442,0.48815089,0,1658.298727,893.1664544,41.79035704,15.68627451,-0.5118
3050013,13,13,New Brunswick / Nouveau-Brunswick,305,13305,Moncton,B,0.623506921,0.631652871,0.595864588,0.241942728,0,2733.429266,1301.961016,46.38379635,22.77227723,-0.3411
5350322.01,322.01,35,Ontario,535,35535,Toronto,B,0.654504938,0.900449807,0.856722278,0.042076397,26.54856643,56290.46595,28578.96783,35.64944012,0,1.63
8350079.06,79.06,48,Alberta,835,48835,Edmonton,B,0.216520861,0.536123263,0.544141802,1.178377091,0.687464881,1873.339202,1046.637229,25.8830558,20.21857923,-0.4794
8350102,102,48,Alberta,835,48835,Edmonton,B,0.282096414,0.32648001,0.278591928,0.11587885,0,5376.304656,2820.834004,125.1306862,11.20689655,0.01561
5350576.7,576.7,35,Ontario,535,35535,Toronto,B,0.259038661,0.962860884,0.987527644,2.356842088,0,2012.438603,1014.599159,30.44327847,24.04181185,-0.46
5350612.22,612.22,35,Ontario,535,35535,Toronto,B,0.38400553,0.19938779,0.231342782,0.097411852,13.94361002,12525.85436,6176.524279,107.7897589,30.15873016,0.4736
5350612.23,612.23,35,Ontario,535,35535,Toronto,B,0.183069344,0.427005586,0.45934536,0.077838145,22.10696161,8849.86591,4386.39144,113.789234,27.41935484,0.2664
5350612.24,612.24,35,Ontario,535,35535,Toronto,B,0.473226672,0.49574522,0.494688644,0.132402951,4.595754422,7535.708181,3719.705617,78.35928076,27.71084337,0.1542
5350612.25,612.25,35,Ontario,535,35535,Toronto,B,0.408822944,0.371685336,0.299682977,0.071854803,25.71559448,8464.600737,4291.060841,78.86273978,23.52941176,0.2549
5350620.05,620.05,35,Ontario,535,35535,Toronto,B,0,0.250690909,0.206533504,0.07040082,11.00850754,10866.35063,5847.469728,144.4111957,24.59016393,0.4243
5350620.06,620.06,35,Ontario,535,35535,Toronto,B,0,0.27336189,0.261811297,0.057352729,33.06502103,14822.74717,7541.05355,124.231229,24.56140351,0.6053
4080133,133,24,Quebec / Québec,408,24408,Saguenay,B,0.334286659,0.484947729,0.454929795,0.146095633,0,3383.057991,1591.423334,65.88150363,9.090909091,-0.2481
3050001,1,13,New Brunswick / Nouveau-Brunswick,305,13305,Moncton,B,0.748563816,1.367860432,1.363079319,0.542920841,1.550709345,744.7371748,285.4928164,57.09856328,29.03225806,-0.7971
3050002,2,13,New Brunswick / Nouveau-Brunswick,305,13305,Moncton,B,0.645708686,0.523075407,0.618586521,0.156300191,3.179466004,2874.596617,1372.359169,81.25389949,19.68503937,-0.3027
7050001.01,1.01,47,Saskatchewan,705,47705,Regina,B,0.437985986,0.236279418,0.170102286,0.101388836,0,6337.975936,3452.05661,102.5753964,17.30769231,0.1027
7050001.02,1.02,47,Saskatchewan,705,47705,Regina,B,0.33202923,0.408167429,0.604882381,0.069061116,22.45077307,7328.653627,4108.679608,123.0793891,4.411764706,0.2004
7050025.01,25.01,47,Saskatchewan,705,47705,Regina,B,0.61296989,0.32486918,0.246553924,0.088359053,0,6838.979108,3411.405654,109.9410353,22.05882353,0.1246
7050025.02,25.02,47,Saskatchewan,705,47705,Regina,B,0.52370739,1.100903358,1.05018536,0.080640199,3.595649795,6642.675385,3193.196475,93.00572257,11.11111111,0.08283
