,COVs_POP,COVs_EMP,empdense_CT11,CTUID
2665,0.240957002,0.308699334,3910.817401,5105
2666,0.177282938,0.267746174,10401.61225,4940
2667,0.214577937,0.163914918,2695.501611,1967
2668,0.475837316,0.475017167,1635.770683,4529
2669,0.411312802,0.355557656,2622.735611,3668
2670,0.153080154,0.227056738,3323.772935,3659
2671,0.452073599,0.462141275,3713.00702,2658
2672,0.620097532,0.619574604,756.0566847,1945
2673,0.340796663,0.304777222,6085.208875,2835
2674,1.140908298,0.960835686,4054.459024,1571
2675,0.648897447,0.491019815,7130.73686,2856
2676,0.408163208,0.378834031,3163.801344,4416
2677,0.331170235,0.418930198,4498.925551,5219
2678,0.492407171,0.5044023,16540.84597,758
2679,0.116194492,0.228901914,3667.759659,4554
2680,0.157914741,0.229259596,8269.709474,4948
2681,0.76980927,0.690364372,3891.769518,1762
2682,0.426109292,0.565487167,2963.57943,362
2683,0.565526772,0.569463699,1603.652778,1293
2684,0.607293687,0.577483799,1469.73165,4458
2685,1.13343912,1.148238748,50.75399231,1725
2686,1.10325344,1.304643555,6353.131941,2378
2687,0.392389827,0.434698893,3122.5303,5185
2688,0.639802534,0.695452198,139.6593975,2677
2689,0.494235247,0.533831816,2738.415463,3250
2690,0.423543935,0.46331519,3683.714802,1978
2691,0.962845172,1.070508121,1040.748359,1011
2692,0.248196728,0.286482911,8804.4986,2125
2693,0.020177382,0.488797109,269.2560447,4194
2694,0.167824171,0.224542092,3719.24284,4033
2695,0.115466185,0.193911967,3815.713803,3586
2696,0.110668581,0.150089479,9307.82466,2836
2697,0.212019224,0.322454687,3082.696689,1508
2698,0.897828215,1.035712316,754.4973944,5242
2699,0.303037426,0.344613811,1897.852856,3637
2700,1.346406079,1.256681584,32.89026269,543
2701,0.28199594,0.402932679,3816.562328,530
2702,0.35063128,0.406633338,3514.73501,1562
2703,0.532581599,0.56155614,1495.725811,3466
2704,0.384738798,0.441788556,1854.080934,3677
2705,0.389658845,0.327580234,5418.667525,1330
2706,0.163647225,0.255606354,19068.21869,853
2707,0.578650494,0.359487651,4975.048916,1816
2708,0.981038408,1.016800551,443.7443847,5413
2709,0.44846636,0.471461859,2070.222345,5248
2710,0.653602982,0.715349667,410.5830374,3725
2711,0.443066947,0.594352504,3388.197456,3180
2712,0.570872975,0.611621732,1101.383007,1920
2713,0.21429674,0.299672591,8776.808649,4904
2714,0.509931374,0.525738809,5173.793167,908
2715,0.391207105,0.420377751,2376.472918,5014
2716,0.668807787,0.868304006,636.4304024,194
2717,0.585372744,0.561449636,1272.591913,1550
2718,0.660155119,0.70598648,2907.328573,315
2719,0.52659536,0.499143827,2288.288523,2385
2720,NA,NA,281.4957435,188
2721,1.837682548,1.918020388,1727.674062,4549
2722,0.372462201,0.349404621,4665.744707,3476
2723,0.524607763,0.417971686,6176.513527,5347
2724,0.440786301,0.44964858,2590.743539,1351
2725,0.295750513,0.367475215,3837.353934,3723
2726,0.29330089,0.185231796,3496.759061,1645
2727,0.31871762,0.316020559,6167.642394,4966
2728,0.381640357,0.567609874,2436.87927,3031
2729,0.466473776,0.547083952,7354.360838,1119
2730,0.254887092,0.356910981,2072.75618,5415
2731,1.784003045,1.555834142,112.5917064,4859
2732,0.334792807,0.352359527,2869.555702,3286
2733,0.450327961,0.508693552,7257.640524,645
2734,0.544570075,0.664466596,3176.510115,3678
2735,0.538003316,0.535301216,3449.322359,4915
2736,0.259184315,0.128786373,16024.49968,887
2737,1.030135235,1.025282318,100.588579,1541
2738,0.387396402,0.559882784,2049.13112,3108
2739,0.224173103,0.267639622,11018.77397,717
2740,0.686957731,0.743260773,963.8005686,480
2741,0.754615679,0.83740084,278.4079154,210
2742,0.504670848,0.509434815,2038.938158,513
2743,1.251255639,1.355529932,295.1515683,570
2744,0.475999608,0.518347124,2385.216737,1987
2745,0.405457105,0.536140363,17837.34836,4955
2746,0.393811126,0.403515931,3204.586119,3775
2747,0.697231624,0.803221049,34.91626672,1888
2748,1.67674925,1.139455935,51.65298796,38
2749,0.528670849,0.512960998,12.71513772,208
2750,0.634551981,0.670913797,1241.487894,487
2751,0.065077767,0.190132759,8367.761577,991
2752,1.697476512,1.66409159,230.5666885,3012
2753,0.891638675,0.964551769,473.2203136,3355
2754,0.498937361,0.453669594,3798.628025,2402
2755,0.44306012,0.304798839,10876.52153,2207
2756,0.500617239,0.458350324,2014.140009,3742
2757,0.569904836,0.666852581,1559.580248,3447
2758,0.305703309,0.313394963,2874.047171,1583
2759,0.389971166,0.456664924,13958.79038,4943
2760,0.418836187,0.443878854,19496.18492,5217
2761,1.090776262,1.088871739,3045.152258,2510
2762,0.355740612,0.433589787,3216.689041,3981
2763,0.423915172,0.417032546,2798.091727,2844
2764,0.563842214,0.712653215,3631.53211,618
2765,0.353510395,0.247321879,17647.05882,797
2766,0.250795598,0.294482707,10606.90197,1600
2767,0.572636865,0.59366142,2287.901674,1289
2768,0.306257047,0.433112796,13132.40853,5058
2769,NA,NA,130.4542863,1356
2770,0.503003904,0.798665634,1738.248257,580
2771,0.766219441,0.842948189,748.2062802,3814
2772,0.95251238,0.924916262,67.68177895,4858
2773,1.043832407,1.113482791,21.7546711,3611
2774,0.758339747,0.767183191,3179.194146,4003
2775,0.086997132,0.286359228,1824.929653,3643
2776,0.118826299,0.171537837,21808.01491,799
2777,0.34854197,0.351569019,3022.196761,5166
2778,0.341778665,0.33398666,2942.55827,118
2779,0.218907516,0.258821882,5871.75361,4950
2780,0.145118131,0.307053826,10551.56798,1629
2781,1.075692766,1.124402841,7440.320613,2301
2782,0.313415813,0.379689386,4117.090387,1165
2783,0.582597689,0.602592111,705.6315337,3176
2784,0.341680375,0.406793904,3951.912668,1271
2785,0.559956857,0.443623639,45957.18539,2363
2786,0.2154671,0.125430658,13072.76015,2041
2787,0.353728734,0.321968213,3567.711039,1595
2788,0.31808699,0.449700323,3216.922818,3748
2789,0.337633855,0.260064778,23155.26608,768
2790,0.593722282,0.611593507,3771.047412,4414
2791,0.358890398,0.412605313,2487.417575,5305
2792,2.236067977,NA,3.921744968,3849
2793,0.195857906,0.377902584,5457.238637,4323
2794,0.83498857,0.873280526,14455.91152,2171
2795,0.516628121,NA,2210.721048,3316
2796,0.576549427,0.543929786,731.6531886,4743
2797,2.006566111,1.979236073,31.48860905,567
2798,NA,NA,686.7590834,2550
2799,0.440824777,0.447837389,61.54506594,3177
2800,0.546967977,0.411817699,3125.390674,3207
2801,1.541120491,1.561024371,115.9803095,143
2802,0.87058155,0.893063977,447.0288417,5374
2803,0.348133032,0.489824627,3889.024925,2398
2804,1.1655497,1.142305973,77.06263764,134
2805,0.382693241,0.415725558,4317.216897,2667
2806,1.466390012,1.626626107,6216.011533,2347
2807,0.890568575,NA,11833.56723,2279
2808,0.406017472,0.440731241,2575.733601,3869
2809,0.994965242,0.728699304,853.3821842,3622
2810,0.328750118,0.420100312,5928.625137,1014
2811,0.545473758,0.541097085,1555.985463,5084
2812,0.300447043,0.356551914,4675.098125,4320
2813,1.438048727,1.45671677,6.042374828,279
2814,1.077014813,NA,48.13514416,4448
2815,0.660001218,0.630773788,118.3435331,4449
2816,0.671737559,0.792633634,11.82452301,4693
2817,0.307186857,0.354452609,5922.953792,2903
2818,0.144145591,0.237073815,3129.076235,3396
2819,0.095006286,0.114077207,15814.86776,2051
2820,0.214625032,0.480785166,5728.123063,3151
2821,0.302468493,0.424770383,2787.009555,3379
2822,0.686345779,0.616597474,2286.936813,1765
2823,0.505913581,0.489730276,2341.033906,89
2824,0.504522982,0.526488059,2809.273447,938
2825,NA,NA,2272.661877,1611
2826,0.268439184,0.240320051,3911.691372,5177
2827,0.498115149,0.503949919,5268.411318,2928
2828,0.583817847,0.626057439,2545.157512,2339
2829,0.476013841,0.498844645,3091.915785,3184
2830,1.087067449,1.077183103,38.16714122,278
2831,1.462801135,1.771169952,5.253372941,4833
2832,0.181020223,0.164164449,1067.606055,584
2833,0.15306943,0.205723113,8978.874596,4933
2834,0.373489402,0.514931936,5013.149244,3984
2835,0.517977465,0.628804579,2699.561276,1087
2836,1.403442878,1.244198566,3746.338805,4924
2837,0.713032326,0.62144604,991.2652441,433
2838,0.174856185,0.264158458,28924.07139,876
2839,0.749926631,0.769708386,459.7329166,5396
2840,0.576187024,0.521217339,1257.784789,3544
2841,0.314229724,0.269340997,4301.659535,4479
2842,0.317661585,0.353768181,16788.1639,948
2843,0.391542256,0.515072318,6567.175223,4899
2844,0.61152321,0.61821372,2243.158367,5075
2845,0.473455795,0.478568875,3508.978858,511
2846,0.28906594,0.362186521,12647.36438,715
2847,0.345643491,0.335756899,3586.163799,4039
2848,0.52540525,0.633147301,1265.452566,245
2849,0.796792648,0.901175663,485.9936626,1354
2850,0.098909987,0.149274589,3785.045408,4674
2851,0.407275154,0.661049875,3829.270834,5342
2852,0.76706301,NA,698.82286,4048
2853,0.747285476,0.735646835,2901.915264,3131
2854,0.450536614,0.560589674,1923.689163,2653
2855,0.349761851,0.343786951,2060.931685,3314
2856,0.445691249,0.378846461,78.75071683,3218
2857,1.096856624,1.188483742,33.32241423,274
2858,0.692736077,0.786296679,15453.08444,2026
2859,0.424751219,0.625616478,38.35514026,2709
2860,1.158686157,1.144863957,9.408047716,137
2861,0.382804096,0.352878879,3440.022325,1311
2862,0.291213664,0.413043646,4774.932217,4351
2863,0.547038219,0.823009374,5182.885346,3535
2864,0.053366786,0.124715619,10771.46083,2082
2865,1.06215873,0.999901064,204.908286,3787
2866,0.091178671,0.234636331,4271.948151,2313
2867,0.576310796,0.513835029,2885.547707,1358
2868,0.365429319,0.408214101,7678.509208,2373
2869,0.66513414,0.794147942,4341.660576,1545
2870,0.482299476,0.571909132,3107.657627,1670
2871,0.808670226,0.705719297,5374.5703,2319
2872,0.937150679,1.002482264,288.5945512,2941
2873,0.325644655,0.336111788,3936.41817,5257
2874,0.675242106,0.670830617,1013.271703,1650
2875,0.246762476,0.19673769,4137.176791,2473
2876,0.792872201,0.66145248,687.0265261,375
2877,0.702834869,0.800491087,5908.660976,2325
2878,1.08539103,1.081522575,441.4497785,3206
2879,0.191939416,0.208262463,8312.145511,4903
2880,0.766744603,0.665737132,10186.19251,765
2881,0.268664133,0.33153662,5523.615139,1522
2882,0.504591747,0.621251599,2427.536331,519
2883,1.143178981,NA,90.67157848,3852
2884,0.487632618,0.395131854,3209.392774,1963
2885,0.316273803,0.376127578,10814.15532,729
2886,0.372667919,0.371778776,2779.043055,5172
2887,0.510909091,0.633172107,4850.641082,5133
2888,0.508200761,0.553820757,2212.445386,4352
2889,0.342979589,0.353265585,16036.88484,740
2890,0.880088607,1.034799286,12860.45993,2748
2891,0.472919664,0.529948307,1456.393667,3069
2892,0.215007082,0.211997989,2811.522713,4115
2893,0.637904102,0.559239646,1953.511549,1442
2894,0.515894468,0.476988629,6708.530832,4494
2895,0.316418232,0.41876583,13476.18462,296
2896,0.308653885,0.316313768,2805.755396,2
2897,0.389417477,0.529665155,2434.576209,1700
2898,0.693821591,0.963734796,2796.868574,3527
2899,2.119251289,2.162548182,191.8178659,36
2900,1.839318914,1.798381609,108.2389724,2960
2901,0.433287108,0.393219184,6367.572099,2828
2902,0.37913559,0.435638579,1404.9245,1394
2903,0.318141694,0.322948298,3599.125546,5134
2904,0.779835863,NA,305.4881714,1065
2905,0.405185589,0.483975113,4524.3037,1273
2906,0.698903916,0.588942167,5239.203976,1009
2907,1.310619523,1.325946658,382.6154493,4746
2908,0.252876557,0.381230956,3274.863377,1828
2909,1.16177824,1.189372201,38.10755856,3759
2910,0.128208151,0.153795951,8459.255392,2508
2911,0.695017708,0.919462813,2637.866223,2243
2912,0.650919709,0.674408859,2947.753486,63
2913,0.651915349,NA,711.0531049,4000
2914,0.639923465,0.64323563,1678.997166,1730
2915,1.264977228,1.104545949,55.40811698,3608
2916,0.526780719,0.575397006,11222.57,4957
2917,0.293669337,0.288046917,9264.978382,319
2918,0.355871195,0.376532785,9370.275491,915
2919,0.48489467,0.549146109,614.5989458,5445
2920,0.649613828,0.711006383,1375.570059,3744
2921,0.518386078,0.560597265,7909.180016,906
2922,1.556152005,1.495902183,61.57677789,2962
2923,0.354433019,NA,6887.375753,2521
2924,0.485224312,0.504150593,9434.872252,1118
2925,0.842397703,0.794760823,10287.89017,1005
2926,0.313254468,0.354755711,43779.34778,4991
2927,0.604457749,0.565721121,4617.565294,1024
2928,0.283988399,0.350317148,4964.294247,1229
2929,0.819843998,0.716971083,5541.012216,681
2930,0.452057076,0.430970869,9668.995813,4958
2931,1.197079749,NA,25.51917241,5397
2932,0.671379621,0.654307692,6702.375511,4500
2933,0.518168854,0.581466257,16239.12237,4347
2934,0.536709957,0.344460673,6376.884638,3236
2935,3.382757306,NA,67.11775572,1338
2936,0.18197689,0.058702976,3626.159816,3991
2937,0.619237284,0.635858403,159.2549097,3758
2938,0.53261493,0.671544872,858.140555,4480
2939,0.447335855,0.366647149,3037.42542,481
2940,1.073308118,1.091663744,459.6090476,5168
2941,1.365831004,1.29886151,140.965505,4869
2942,0.669062542,0.745625003,1467.073724,555
2943,0.250070587,0.310094077,3474.358795,4172
2944,0.460506962,0.477981117,3683.899241,5151
2945,0.733183004,0.632935633,9380.805804,4959
2946,1.069337918,0.998096109,4813.925208,2191
2947,NA,NA,306.4800074,3445
2948,0.32885044,0.343057104,3649.549104,4062
2949,0.357870355,0.329124273,10362.05641,742
2950,NA,NA,19.75733164,1844
2951,0.319322717,0.275916048,4765.986374,3398
2952,0.409481168,0.470791055,2670.355551,3564
2953,0.173627346,0.246186631,16619.55426,847
2954,0.176135792,0.22521121,4429.987861,2442
2955,1.028623243,0.969943625,15.45791557,163
2956,NA,NA,1453.709382,288
2957,0.803699464,0.725442574,1291.229731,171
2958,0.491523128,0.543745379,2072.968491,3938
2959,0.427785297,0.433207249,3897.414536,3025
2960,0.544741724,0.623827024,25.26228106,2713
2961,0.364266132,0.454746039,3872.733299,4071
2962,0.277068652,0.374248027,5817.032115,4324
2963,0.530751249,0.552245959,5281.987277,2251
2964,0.629353637,0.551411681,1492.201593,3749
2965,0.33033021,0.507809958,4505.319083,3502
2966,0.71303841,0.743830177,656.1324698,607
2967,0.970942426,0.934403733,13193.98442,2031
2968,0.412361838,0.40138166,1953.637151,5266
2969,NA,NA,3809.107294,4443
2970,1.392998701,NA,155.146201,4456
2971,0.025614215,0.086721392,5755.819401,755
2972,0.550745202,0.646532282,6195.487059,4926
2973,0.42433074,0.540152721,979.7774705,3799
2974,0.339231287,0.354224197,8731.186637,4074
2975,0.679548577,0.698959857,996.8272902,5098
2976,0.996436923,0.48563191,4097.93752,1587
2977,0.479506399,0.472640912,1495.034711,5226
2978,0.96777593,1.03256255,6756.702729,3134
2979,0.228039451,0.256697208,4634.216498,1453
2980,0.453359637,0.520656993,2073.252992,1952
2981,0.235406867,0.388985109,4936.265469,3947
2982,0.229061782,0.327390062,11925.39233,2084
2983,0.39170398,0.416588721,5348.887559,3260
2984,0.53477772,0.495615657,1507.33973,1417
2985,0.756487062,0.586485265,3399.186291,1464
2986,0.928973472,0.830786791,5007.181223,2974
2987,0.295409581,0.285302016,4728.45956,2479
2988,0.233188546,0.299416919,7271.992476,2560
2989,0.46946425,0.441469429,2555.064544,2571
2990,0.56494581,0.567683215,1394.812371,4137
2991,0.632855251,0.72199659,1865.839971,2918
2992,0.107115405,0.106251691,14639.62747,848
2993,0.679099117,0.596279703,10551.62623,726
2994,0.565745582,0.730854433,3946.345805,75
2995,0.564789033,0.55329659,709.8925845,164
2996,0.594970304,0.619508721,1827.136523,2250
2997,0.91271523,1.016676481,243.9210404,3195
2998,1.031824696,1.106264602,16.82666929,372
2999,0.451528296,0.433570648,615.2279163,5322
3000,0.652157859,0.6429027,1109.779666,1205
3001,0.560503858,0.57872544,3335.028679,1387
3002,2.024281757,0.499194269,113.537178,5306
3003,0.458057919,0.465689579,5905.008536,2777
3004,1.61256237,1.678739552,90.26738952,4671
3005,0.660571186,0.895268346,2725.948031,3086
3006,0.244516113,0.291625396,2896.035625,1851
3007,0.595229249,0.541655832,4447.107588,1206
3008,0.339496747,0.440159249,5029.716386,4126
3009,0.545545618,0.471337575,2246.30643,3914
3010,0.90041353,0.894769061,3419.809251,2838
3011,1.149252892,1.116871381,3837.943739,667
3012,0.314375905,0.37406802,3305.589759,3171
3013,0.507948674,0.574435601,4261.857993,5024
3014,0.61072154,0.564155602,5721.061829,2494
3015,0.592006507,0.672558287,2712.997898,368
3016,0.336241716,0.3616175,5649.939846,2597
3017,0.320840977,0.310621706,5094.79116,3130
3018,0.694218493,0.902691284,340.0897837,1771
3019,0.823923791,0.415594462,4942.89106,1760
3020,0.191280781,0.137975386,8755.598375,625
3021,0.952766585,0.904926733,1692.253305,4818
3022,0.830945623,0.876191288,2891.622858,2515
3023,0.348716462,0.483964684,14517.93722,953
3024,0.148718798,0.166639567,5861.729087,3382
3025,0.522188088,0.211894026,13455.59653,996
3026,0.996699003,0.909677263,5428.709731,988
3027,0.419689023,0.424650212,716.8230041,1063
3028,0.241777361,0.302416545,4286.407238,4148
3029,0.513483118,0.426027066,9224.422203,2414
3030,0.309722727,0.525030834,7061.814416,2813
3031,0.441761411,0.489453404,13296.06136,958
3032,0.724993483,0.768384865,801.6841487,398
3033,0.81854061,0.724029696,3134.018325,1821
3034,0.417987134,0.382879059,2773.505693,3863
3035,0.233383884,0.130568142,3699.02397,4025
3036,0.351644319,0.458941333,2893.126223,1420
3037,0.49879566,0.423251738,1756.846997,532
3038,0.560730653,0.591931404,2939.641677,4287
3039,NA,NA,2467.24961,2659
3040,0.50779812,0.492935374,5211.821383,4649
3041,0.290177368,0.219134682,4960.785053,2627
3042,0.223511523,0.201574805,3829.997266,4419
3043,0.776592962,0.805615325,105.4048294,1528
3044,0.566758109,0.592987343,2060.928726,1921
3045,0.448290392,0.499974646,2021.215545,1510
3046,0.633005244,0.632251937,1017.452832,4418
3047,1.95085717,2.091448413,60.23321266,235
3048,0.492704442,0.596484464,6433.913661,5249
3049,0.196084891,0.417448506,23979.5515,798
3050,1.322568195,1.303770967,103.1347518,585
3051,1.429734402,1.403315815,119.1027735,1365
3052,0.544758075,0.518157589,1790.270618,1784
3053,0.733855704,0.728179931,9471.528278,2189
3054,0.253850363,0.458032574,6415.352645,4883
3055,0.630349762,0.606921474,3931.337748,2305
3056,0.484665794,0.529172437,527.2773502,3522
3057,0.435415903,0.419176413,3236.415801,93
3058,0.45869558,0.381030283,2221.858585,3865
3059,0.759926976,0.804592478,243.8323132,4031
3060,0.593596681,0.53258335,6251.921887,2312
3061,0.388810291,0.50402152,2271.865409,1950
3062,1.029410767,1.07839057,8697.921197,696
3063,0.37034641,0.453677326,3990.521947,4594
3064,0.640178684,0.605940556,9779.831312,756
3065,0.468366512,0.534379772,3880.081401,5180
3066,0.169858541,0.234289372,10064.89474,4928
3067,0.911430572,0.864894975,6325.340875,2472
3068,0.408351076,0.440101345,1688.208292,1857
3069,1.117475518,1.079392609,1.874887318,4168
3070,0.362410661,0.288026605,4109.027023,1966
3071,0.530409168,0.558688513,6350.78893,4558
3072,0.909803553,0.914145301,111.4811543,125
3073,NA,NA,1212.794141,4076
3074,0.315490839,0.472670098,5783.638757,1718
3075,0.564923985,0.587198261,40.94302928,3765
3076,0.381330731,0.475003974,3283.588216,1179
3077,0.513471298,0.587669257,1558.670559,557
3078,0.376640606,0.291066295,7247.613606,2917
3079,1.010735821,0.829125623,2895.894082,1590
3080,0.504242256,0.566081013,1542.732012,3276
3081,0.46627899,0.459796912,2588.740959,3565
3082,0.506183672,0.476713618,1699.154119,3008
3083,1.031498843,1.065312397,506.6459902,4876
3084,1.258126462,1.212863823,50.270662,3701
3085,0.591161277,0.526155426,15716.85867,2101
3086,0.247368231,0.388049451,3657.42871,1247
3087,0.368147743,0.351156124,4347.776341,2271
3088,0.55142318,0.643980788,2115.398574,361
3089,0.306396873,0.487219557,2991.890944,617
3090,0.526681398,0.604605666,4351.145038,5348
3091,0.395433861,0.502367925,14856.4166,5055
3092,0.648250223,0.718422339,1149.603017,3027
3093,0.473958499,0.498055193,2128.011467,4571
3094,0.479408733,0.446558645,3733.60172,981
3095,0.601434211,0.520716455,2397.752319,2797
3096,NA,NA,60.69863686,4780
3097,0.299566649,0.391505754,8938.208311,836
3098,0.8017931,0.600398594,3389.704904,4072
3099,0.899790228,0.809505481,415.2147373,196
3100,0.353551018,0.325427868,2632.694582,4086
3101,0.611812229,0.480004263,2119.630248,1483
3102,0.483930695,0.566997273,7663.655676,5339
3103,0.486884049,0.553975011,2004.347206,3540
3104,0.963604664,1.036857857,391.5022875,2719
3105,0.645633226,0.629430681,1179.58483,3033
3106,0.54793831,0.56468014,3592.061544,4613
3107,0.111928204,0.180704059,8528.73861,3140
3108,0.53857286,0.548814914,3162.719316,3287
3109,0.7801364,0.472408368,1871.43171,4916
3110,0.430662315,0.491563094,2318.451648,4761
3111,0.62151393,0.596046018,1296.798328,2731
3112,0.969478481,1.038800806,1271.630619,1259
3113,0.673405403,0.615943482,2551.780675,4457
3114,0.133696173,0.30248774,7312.784269,1944
3115,1.526146614,1.610697163,104.1331505,2953
3116,0.559362969,0.570570484,810.4612351,2954
3117,0.517745033,0.532213953,2160.617618,4151
3118,0.473166159,0.369687693,6549.716357,3117
3119,0.546209321,0.645883749,1647.100712,3222
3120,0.413242967,0.612482317,1814.637426,4180
3121,0.559840417,0.678066483,3414.901693,4436
3122,0.344496896,0.38246334,2658.605418,3477
3123,0.371622731,0.422468808,7985.95486,4656
3124,0.760698506,0.746634387,699.8015471,24
3125,0.138759154,0.160168192,9584.300004,4931
3126,0.524652107,0.577768798,14.09365409,3884
3127,0.256908374,0.289162589,29583.86986,303
3128,0.645754723,0.668582363,4177.132224,2988
3129,0.402042575,0.390267838,4933.13316,2825
3130,0.38125074,0.607410871,3715.474237,1710
3131,0.876759018,0.930262089,8290.446386,2884
3132,0.449903168,0.457351643,5499.83824,2773
3133,1.046477944,1.027818666,226.6455491,1234
3134,0.278749457,0.279744185,3504.757277,4567
3135,0.440273757,0.625426915,9100.21613,2647
3136,0.968162122,1.044891287,3069.190085,4091
3137,0.288106125,0.445180037,4424.391865,1681
3138,0.416383365,0.428451533,4172.221543,2789
3139,0.275687881,0.436108859,8500.039535,3135
3140,0.491173903,0.549887806,4874.44457,720
3141,0.279443576,0.36565198,12520.19,294
3142,0.565122894,0.48769075,21540.5211,725
3143,1.395355904,1.356694723,6.335240022,3886
3144,0.717024209,0.60879858,911.8989453,3835
3145,2.01108028,1.966537717,48.39295869,3489
3146,0.563218663,0.46388907,1806.227218,3420
3147,0.321307004,0.411667251,4738.079817,2666
3148,0.382019683,0.396199589,783.5125739,430
3149,0.575636923,0.443755226,15486.28921,302
3150,0.869505698,0.983961161,264.9212371,3771
3151,0.605332469,0.488356215,1637.794031,3658
3152,0.494957635,0.566739796,1549.242063,5016
3153,0.534818117,0.604482995,246.5188226,4093
3154,0.413406907,0.162920768,6107.901469,695
3155,0.727734458,0.629613348,1933.074163,3221
3156,0.341970216,0.450986602,2192.200052,3684
3157,0.690764498,0.731519836,446.1195189,207
3158,NA,NA,4114.297931,789
3159,0.604955104,0.459007608,2945.599429,2372
3160,0.472658269,0.471765524,4979.393577,2793
3161,0.353371318,0.369580438,4544.918949,3928
3162,0.743855425,0.672455675,2689.189361,2528
3163,0.564954724,0.632690004,3950.386756,2458
3164,0.315258973,0.484108158,1779.051943,620
3165,0.407752363,0.410787276,6969.314814,920
3166,0.69172303,0.689140035,5062.84499,3987
3167,0.52996875,0.737037924,2052.545156,3472
3168,NA,NA,44.8346885,4803
3169,1.029406668,0.875958074,1635.331363,2409
3170,0.499677535,0.516010887,3026.088064,3421
3171,0.992867361,0.95836889,23.51604291,4738
3172,0.421310419,0.54001572,2377.790426,1485
3173,0.646468989,0.660973739,1430.527252,2625
3174,1.065490717,1.001469971,62.22472296,1742
3175,1.337482525,NA,144.0587589,5424
3176,1.023889401,1.022302534,3308.391132,4564
3177,0.406117204,0.449914106,4417.829117,2539
3178,0.465104304,0.000681854,12597.23106,677
3179,0.618260386,0.684995684,494.734868,4721
3180,0.461621242,0.531063138,7566.836659,628
3181,NA,NA,14.02300131,547
3182,0.83835946,0.815970728,2117.869039,411
3183,0.172268372,0.281661887,3468.48424,3974
3184,0.364546976,0.453152233,5148.182981,2880
3185,0.48024941,0.496952051,3570.841707,367
3186,0.260088305,0.389719974,4968.397098,5048
3187,0.637216514,0.659453291,4412.343402,4350
3188,0.288133641,0.268829941,64061.49904,2364
3189,1.408724524,1.391068658,105.807277,5395
3190,0.219876932,0.273889817,4185.753988,5094
3191,0.382813884,0.423764927,5600.57488,3889
3192,0.302448376,0.247474148,9864.8073,2104
3193,0.242999857,0.305023918,7906.322561,3904
3194,0.399341686,0.403999582,5353.196623,4518
3195,0.484841749,0.358747436,2718.479753,3265
3196,NA,NA,4419.761784,2702
3197,1.026948896,1.060006898,318.615041,3698
3198,0.332597612,0.378722029,4028.542089,5131
3199,0.17208637,0.164209818,6766.56337,4429
3200,0.510039027,0.373858986,2634.942364,3769
3201,0.248074597,0.356395764,2327.984647,3841
3202,0.670250901,0.725569777,3083.637404,1159
3203,0.696038103,0.725785564,1797.653061,5297
3204,0.295985955,0.193264638,5578.727842,3933
3205,0.147459225,0.249588039,2393.334475,3636
3206,0.258396402,0.274854634,2277.908908,5310
3207,0.716900214,0.803802383,3341.25024,1298
3208,0.361887294,0.465255535,3889.756334,4122
3209,0.380791063,0.398763998,4364.729304,4511
3210,0.584590969,0.633299122,2384.00406,3408
3211,0.228826267,0.375119116,2789.494253,4201
3212,0.502272605,0.58222632,1591.224111,1989
3213,0.36606479,0.300546769,7412.137375,1484
3214,0.967252602,1.116458369,169.7688599,3357
3215,0.086470782,0.149963156,5093.857025,2534
3216,0.32629182,0.313951073,5496.921724,5045
3217,0.364889579,0.457880872,5876.9288,1720
3218,0.294998485,0.371745334,5018.468588,4047
3219,1.528087408,1.238912359,33.73288007,3612
3220,0.449342994,0.443066473,4568.534416,1779
3221,0.419996354,0.381184916,2284.197498,3436
3222,1.341900965,0.517822251,58.25466897,1976
3223,0.654619281,0.586353998,10.17157365,4053
3224,0.670268413,0.496524787,6540.706396,2453
3225,0.511582687,0.516735379,5716.966197,3577
3226,0.93041673,0.976646345,8.8490585,237
3227,0.390006221,0.487145235,41397.72435,4987
3228,0.265932793,0.34398574,39286.02677,4985
3229,0.547225064,0.613136729,4398.445503,4157
3230,0.825976366,0.876634334,381.9303162,4832
3231,0.669529281,0.799017261,3606.755349,4403
3232,1.163603066,1.028529383,4952.488002,2195
3233,0.665887668,0.649681908,4142.824822,3597
3234,0.842302911,0.816623688,205.6047587,1970
3235,0.464177128,0.533049945,1968.359304,1220
3236,0.488931198,0.52422057,2198.452711,2968
3237,0.404147291,0.359578685,5868.910356,2943
3238,0.561182683,0.688844692,6605.92539,340
3239,0.333840606,0.397965861,4297.528954,438
3240,0.571050753,0.579236964,1346.112162,1416
3241,0.285415518,0.347478576,6834.052301,4325
3242,1.057344314,1.08502147,26587.43493,2004
3243,0.359161877,0.368473642,3110.759115,3444
3244,0.609485357,0.626658694,4156.731696,4523
3245,1.475717245,1.654414922,3.418644837,4804
3246,0.840751661,0.837715748,564.9154863,3827
3247,0.218467119,NA,2784.166215,4591
3248,0.32382639,0.436386107,2584.54172,1568
3249,0.51491761,0.626732219,2603.118605,448
3250,0.253426113,0.350351302,3806.814103,1776
3251,1.047850561,1.189718195,356.9430429,5399
3252,0.112680646,0.273373704,5556.320745,1180
3253,0.514890923,0.450869876,35160.85184,785
3254,0.607379618,0.673049276,5061.8436,2882
3255,0.339715411,0.310082158,19583.53485,4946
3256,0.15783097,0.297158684,15018.3891,2089
